teacher_id,student_id,ats_task,ats_eps,ats_time,cic_task,cic_eps,cic_time,vs_task,vs_eps,vs_time,Add student to class,Move student to class,Remove student from class,Copy student to class,Click admin tools,Click intro video,Click lesson plans,Click webinar,Click technical info,Click supplements,Click account management,Load performance report,Load progress report,Load activity report,Upload student spreadsheet,Convert selection text to speech,Convert dialog text to speech,Convert last text again,Export performance report,Look up glossary term,Print list of students,Load the Getting Started section,Load the Read to Lead section,Load the Support section,Print performance report,Print progress report,Print student all activity report,Print class individual activity report,Print student individual activity report,Print student writing activity report,Log into the platform,Log out of the platform,Add anonymous student to class,Load the Stats section,Load the Characters section,Load the You're Hired section,Load the OST section
9525,15028,null,null,null,null,null,null,121,1,181.35,0,0,0,0,23,0,4,0,0,0,0,8,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9525,15030,null,null,null,null,null,null,125,2,90.8833,0,0,0,0,23,0,4,0,0,0,0,8,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9525,15030,null,null,null,null,null,null,125,2,90.8833,0,0,0,0,23,0,4,0,0,0,0,8,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9525,15031,null,null,null,null,null,null,84,1,77.9333,0,0,0,0,23,0,4,0,0,0,0,8,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36617,15031,null,null,null,null,null,null,84,1,77.9333,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
9525,15031,null,null,null,null,null,null,84,1,77.9333,0,0,0,0,23,0,4,0,0,0,0,8,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9525,15032,null,null,null,null,null,null,154,2,131.4333,0,0,0,0,23,0,4,0,0,0,0,8,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36617,15032,null,null,null,null,null,null,154,2,131.4333,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
9525,15032,null,null,null,null,null,null,154,2,131.4333,0,0,0,0,23,0,4,0,0,0,0,8,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9525,15033,null,null,null,null,null,null,175,3,168.9333,0,0,0,0,23,0,4,0,0,0,0,8,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36617,15033,null,null,null,null,null,null,175,3,168.9333,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
9525,15033,null,null,null,null,null,null,175,3,168.9333,0,0,0,0,23,0,4,0,0,0,0,8,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9525,15035,null,null,null,null,null,null,138,2,69.4,0,0,0,0,23,0,4,0,0,0,0,8,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36617,15035,null,null,null,null,null,null,138,2,69.4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
9525,15035,null,null,null,null,null,null,138,2,69.4,0,0,0,0,23,0,4,0,0,0,0,8,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9525,15036,null,null,null,null,null,null,68,1,52.7833,0,0,0,0,23,0,4,0,0,0,0,8,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9525,15036,null,null,null,null,null,null,68,1,52.7833,0,0,0,0,23,0,4,0,0,0,0,8,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9525,15037,null,null,null,null,null,null,160,1,126.2667,0,0,0,0,23,0,4,0,0,0,0,8,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9525,15037,null,null,null,null,null,null,160,1,126.2667,0,0,0,0,23,0,4,0,0,0,0,8,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9525,15038,null,null,null,null,null,null,104,1,67.75,0,0,0,0,23,0,4,0,0,0,0,8,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9525,15038,null,null,null,null,null,null,104,1,67.75,0,0,0,0,23,0,4,0,0,0,0,8,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9525,15039,null,null,null,null,null,null,117,2,129.8667,0,0,0,0,23,0,4,0,0,0,0,8,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9525,15039,null,null,null,null,null,null,117,2,129.8667,0,0,0,0,23,0,4,0,0,0,0,8,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9525,15040,null,null,null,null,null,null,150,2,105.8667,0,0,0,0,23,0,4,0,0,0,0,8,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9525,15040,null,null,null,null,null,null,150,2,105.8667,0,0,0,0,23,0,4,0,0,0,0,8,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14979,15069,200,6,176.0667,null,null,null,null,null,null,0,0,0,0,75,0,33,0,0,0,0,68,18,55,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
14979,15070,173,6,166.25,null,null,null,null,null,null,0,0,0,0,75,0,33,0,0,0,0,68,18,55,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
14979,15071,156,6,194.35,null,null,null,null,null,null,0,0,0,0,75,0,33,0,0,0,0,68,18,55,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
14979,15072,163,6,176.6833,null,null,null,null,null,null,0,0,0,0,75,0,33,0,0,0,0,68,18,55,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
14979,15073,172,6,131.4833,null,null,null,null,null,null,0,0,0,0,75,0,33,0,0,0,0,68,18,55,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
14979,15074,141,6,192.7667,null,null,null,null,null,null,0,0,0,0,75,0,33,0,0,0,0,68,18,55,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
14979,15075,163,6,232.5667,null,null,null,null,null,null,0,0,0,0,75,0,33,0,0,0,0,68,18,55,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
14979,15076,193,6,189.65,null,null,null,null,null,null,0,0,0,0,75,0,33,0,0,0,0,68,18,55,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
14979,15077,312,6,248.3,null,null,null,null,null,null,0,0,0,0,75,0,33,0,0,0,0,68,18,55,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
14979,15078,172,6,137.1833,null,null,null,null,null,null,0,0,0,0,75,0,33,0,0,0,0,68,18,55,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
14979,15079,169,5,272.9167,null,null,null,null,null,null,0,0,0,0,75,0,33,0,0,0,0,68,18,55,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
14979,15080,145,6,148.0833,null,null,null,null,null,null,0,0,0,0,75,0,33,0,0,0,0,68,18,55,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
14979,15081,178,6,163.4167,null,null,null,null,null,null,0,0,0,0,75,0,33,0,0,0,0,68,18,55,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
14979,15082,172,6,145.65,null,null,null,null,null,null,0,0,0,0,75,0,33,0,0,0,0,68,18,55,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
14979,15083,132,6,216.9333,null,null,null,null,null,null,0,0,0,0,75,0,33,0,0,0,0,68,18,55,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
14979,15084,116,6,127.6167,null,null,null,null,null,null,0,0,0,0,75,0,33,0,0,0,0,68,18,55,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
14979,15085,200,6,265.2833,null,null,null,null,null,null,0,0,0,0,75,0,33,0,0,0,0,68,18,55,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
14979,15086,169,6,168.7667,null,null,null,null,null,null,0,0,0,0,75,0,33,0,0,0,0,68,18,55,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
14979,15087,134,6,165.3167,null,null,null,null,null,null,0,0,0,0,75,0,33,0,0,0,0,68,18,55,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
14975,15109,null,null,null,178,5,144.3667,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15109,null,null,null,178,5,144.3667,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15110,null,null,null,167,5,130.05,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15110,null,null,null,167,5,130.05,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15111,null,null,null,244,4,165.4667,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15112,null,null,null,143,4,157,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15112,null,null,null,143,4,157,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15113,null,null,null,161,3,100.4333,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15113,null,null,null,161,3,100.4333,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15114,null,null,null,125,4,120.65,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15114,null,null,null,125,4,120.65,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15115,null,null,null,174,3,160.4167,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15115,null,null,null,174,3,160.4167,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15116,null,null,null,157,5,138.35,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15116,null,null,null,157,5,138.35,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15117,null,null,null,114,1,193.05,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15117,null,null,null,114,1,193.05,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15118,null,null,null,120,4,184.0833,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15118,null,null,null,120,4,184.0833,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15119,null,null,null,144,5,183.2167,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15119,null,null,null,144,5,183.2167,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15120,null,null,null,130,3,168.9167,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15120,null,null,null,130,3,168.9167,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15122,null,null,null,100,2,100.7167,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15122,null,null,null,100,2,100.7167,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15123,null,null,null,105,3,173.7667,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15123,null,null,null,105,3,173.7667,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15124,null,null,null,151,5,149.8833,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15124,null,null,null,151,5,149.8833,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15126,null,null,null,126,3,150.5667,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15126,null,null,null,126,3,150.5667,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15127,null,null,null,190,5,202.0833,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15127,null,null,null,190,5,202.0833,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15128,null,null,null,127,2,171.2833,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15128,null,null,null,127,2,171.2833,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15129,null,null,null,191,5,150.5167,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15129,null,null,null,191,5,150.5167,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15130,3,null,0,168,4,134.2,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15130,3,null,0,168,4,134.2,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15131,null,null,null,119,5,151.2333,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15131,null,null,null,119,5,151.2333,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15132,null,null,null,163,3,205.35,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15132,null,null,null,163,3,205.35,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15133,null,null,null,130,2,176.5833,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15133,null,null,null,130,2,176.5833,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15134,null,null,null,143,3,144.1333,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14975,15134,null,null,null,143,3,144.1333,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36020,30018,null,null,null,26,null,31.4333,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
36019,30023,null,null,null,47,1,75.5333,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
36019,30026,null,null,null,33,null,70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
36019,30031,null,null,null,2,null,2.9833,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
36019,30039,null,null,null,24,1,26.5333,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
36019,30040,null,null,null,30,1,38.5833,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
36019,30041,null,null,null,7,null,4.7667,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
36019,30045,null,null,null,20,null,19.8333,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
36019,30048,null,null,null,33,null,17.0333,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
36019,30049,null,null,null,58,2,81.3833,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
36019,30051,null,null,null,14,null,13.75,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
36030,30511,null,null,null,8,null,null,null,null,null,0,0,0,0,627,30,236,8,7,16,0,186,138,123,1,16,16,9,26,18,2,0,0,0,0,1,0,1,0,0,0,43,0,0,0,0,0
36153,31736,null,null,null,null,null,null,89,1,48.3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,31736,null,null,null,null,null,null,89,1,48.3,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
36153,31737,null,null,null,null,null,null,35,null,28.7167,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,31737,null,null,null,null,null,null,35,null,28.7167,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
36153,31738,null,null,null,null,null,null,86,1,39.1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,31738,null,null,null,null,null,null,86,1,39.1,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
36153,31739,null,null,null,null,null,null,85,1,36.45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,31739,null,null,null,null,null,null,85,1,36.45,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
36153,31740,null,null,null,null,null,null,17,null,18.5667,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,31740,null,null,null,null,null,null,17,null,18.5667,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
36153,31741,null,null,null,null,null,null,40,null,49.0833,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,31741,null,null,null,null,null,null,40,null,49.0833,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
36153,31742,null,null,null,null,null,null,41,null,21.8333,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,31742,null,null,null,null,null,null,41,null,21.8333,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
36153,31744,null,null,null,null,null,null,83,1,49.7167,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,31744,null,null,null,null,null,null,83,1,49.7167,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
36153,31745,null,null,null,null,null,null,66,1,33.2333,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,31745,null,null,null,null,null,null,66,1,33.2333,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
36153,31749,null,null,null,null,null,null,42,null,10.7333,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,31749,null,null,null,null,null,null,42,null,10.7333,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
36153,31750,null,null,null,null,null,null,41,1,45.3167,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,31750,null,null,null,null,null,null,41,1,45.3167,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
36153,31751,null,null,null,null,null,null,69,1,42.9,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,31751,null,null,null,null,null,null,69,1,42.9,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
36153,31752,null,null,null,null,null,null,31,null,23.6667,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,31752,null,null,null,null,null,null,31,null,23.6667,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
36153,31754,null,null,null,null,null,null,44,null,29.85,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,31754,null,null,null,null,null,null,44,null,29.85,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
36153,31757,null,null,null,null,null,null,90,1,53.65,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,31757,null,null,null,null,null,null,90,1,53.65,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
36153,31789,null,null,null,null,null,null,29,null,29.2333,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,31789,null,null,null,null,null,null,29,null,29.2333,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
